gene_name,peak_id
MOB2,chrVI_64682_64835
RPL22B,chrVI_64682_64835
MIL1,chrVI_64682_64835
MOB2,chrVI_65045_65690
RPL22B,chrVI_65045_65690
MIL1,chrVI_65045_65690
RIM15,chrVI_74592_75292
HAC1,chrVI_74592_75292
AGX1,chrVI_74592_75292
RIM15,chrVI_76304_77071
AGX1,chrVI_76304_77071
AGX1,chrVI_77177_77442
AGX1,chrVI_77517_77694
AGX1,chrVI_77740_77983
CAF16,chrVI_82056_82670
GYP8,chrVI_82056_82670
STE2,chrVI_82056_82670
BST1,chrVI_87334_87523
EPL1,chrVI_89387_89696
BUD27,chrVI_89387_89696
EPL1,chrVI_90268_91080
BUD27,chrVI_90268_91080
FRS2,chrVI_95124_96465
GAT1,chrVI_95124_96465
PAU5,chrVI_101379_101679
YFL019C,chrVI_101379_101679
LPD1,chrVI_103378_103730
SMX2,chrVI_103378_103730
GNA1,chrVI_103378_103730
GNA1,chrVI_105337_105573
MDJ1,chrVI_105337_105573
HSP12,chrVI_105337_105573
GNA1,chrVI_106190_107171
MDJ1,chrVI_106190_107171
YFL015C,chrVI_106190_107171
HSP12,chrVI_106190_107171
YFL015C,chrVI_108401_108578
IES1,chrVI_110034_110242
YFL012W,chrVI_110034_110242
AUA1,chrVI_114148_114295
CDC4,chrVI_114148_114295
WWM1,chrVI_114530_114972
AUA1,chrVI_114530_114972
CDC4,chrVI_114530_114972
WWM1,chrVI_115217_116174
AUA1,chrVI_115217_116174
CDC4,chrVI_115217_116174
SMC1,chrVI_119098_119597
BLM10,chrVI_123026_123467
SEC4,chrVI_129806_130436
VTC2,chrVI_129806_130436
RUF20,chrVI_131441_131868
VTC2,chrVI_131441_131868
MSH4,chrVI_135825_136324
YFL002W-B,chrVI_135825_136324
YFL002W-A,chrVI_135825_136324
MSH4,chrVI_136859_137036
YFL002W-B,chrVI_136859_137036
YFL002W-A,chrVI_136859_137036
MSH4,chrVI_137130_138144
YFL002W-B,chrVI_137130_138144
YFL002W-A,chrVI_137130_138144
SPB4,chrVI_146442_146721
DEG1,chrVI_146442_146721
SPB4,chrVI_146966_147523
DEG1,chrVI_146966_147523
LOC1,chrVI_146966_147523
SPB4,chrVI_147651_147827
DEG1,chrVI_147651_147827
LOC1,chrVI_147651_147827
NIC96,chrVI_148700_149019
SPB4,chrVI_148700_149019
LOC1,chrVI_148700_149019
NIC96,chrVI_149864_150033
LOC1,chrVI_149864_150033
YPI1,chrVI_153246_153499
RPN11,chrVI_153246_153499
SAD1,chrVI_156003_156367
YFR006W,chrVI_156003_156367
SAD1,chrVI_157842_158049
YFH7,chrVI_157842_158049
YFH7,chrVI_159234_159449
FAR7,chrVI_159234_159449
YFH7,chrVI_160238_160517
FAR7,chrVI_160238_160517
GCN20,chrVI_160238_160517
GCN20,chrVI_162245_162450
UBP6,chrVI_164713_165025
MIC19,chrVI_167211_167648
DCV1,chrVI_167211_167648
YFR012W-A,chrVI_167211_167648
CMK1,chrVI_173527_174727
CMK1,chrVI_174777_175208
GSY1,chrVI_176433_177286
AIP5,chrVI_180918_181171
IGD1,chrVI_182339_184780
YFR018C,chrVI_182339_184780
FAB1,chrVI_182339_184780
AIP5,chrVI_182339_184780
CSS2,chrVI_191209_191958
CSS2,chrVI_191992_192197
CSS2,chrVI_192350_192645
ROG3,chrVI_196262_196843
LSB3,chrVI_203467_204262
HIS2,chrVI_203467_204262
LSB3,chrVI_204631_205182
HIS2,chrVI_204631_205182
CDC14,chrVI_210054_211124
PTR3,chrVI_210054_211124
MET10,chrVI_212996_213389
SMC2,chrVI_221580_222093
RPL2A,chrVI_221580_222093
RUF23,chrVI_221580_222093
RRT5,chrVI_221580_222093
RRT5,chrVI_223917_224169
RPL29,chrVI_223917_224169
MIN10,chrVI_223917_224169
QCR6,chrVI_223917_224169
RRT5,chrVI_224836_225790
RPL29,chrVI_224836_225790
MIN10,chrVI_224836_225790
QCR6,chrVI_224836_225790
PHO4,chrVI_224836_225790
YFR035C,chrVI_224836_225790
CDC26,chrVI_224836_225790
MIN10,chrVI_225877_226927
QCR6,chrVI_225877_226927
PHO4,chrVI_225877_226927
YFR035C,chrVI_225877_226927
CDC26,chrVI_225877_226927
OSW7,chrVI_233601_234140
SAP155,chrVI_233601_234140
IRC6,chrVI_241508_241735
DUG1,chrVI_241508_241735
YFR045W,chrVI_241508_241735
CNN1,chrVI_245293_245445
BNA6,chrVI_245293_245445
RMD8,chrVI_245293_245445
PRE4,chrVI_249838_250145
RET2,chrVI_253732_253965
HXK1,chrVI_255187_256795
IRC7,chrVI_262896_264271
YFR057W,chrVI_269581_270227
YPS5,chrVII_9270_9436
YGL258W-A,chrVII_9270_9436
VEL1,chrVII_9270_9436
YGL258W-A,chrVII_9547_9923
VEL1,chrVII_9547_9923
YGL258W-A,chrVII_9950_10507
VEL1,chrVII_9950_10507
MNT2,chrVII_14221_14975
ADH4,chrVII_14221_14975
ZRT1,chrVII_20220_20957
FZF1,chrVII_20220_20957
FZF1,chrVII_23004_23928
HXK2,chrVII_23004_23928
RTG2,chrVII_27533_27864
HFM1,chrVII_31693_32138
RMR1,chrVII_31693_32138
ZIP2,chrVII_31693_32138
RME3,chrVII_35050_35934
PDE1,chrVII_35050_35934
BRR6,chrVII_35050_35934
RME3,chrVII_36610_37158
PDE1,chrVII_36610_37158
BRR6,chrVII_36610_37158
GUS1,chrVII_36610_37158
RTF1,chrVII_41138_41549
TAD1,chrVII_41138_41549
TAD1,chrVII_43337_43497
KAP114,chrVII_43337_43497
YGL242C,chrVII_45293_45488
KAP114,chrVII_45293_45488
DOC1,chrVII_48349_48678
CSE1,chrVII_48349_48678
DOC1,chrVII_49390_49664
CSE1,chrVII_49390_49664
HAP2,chrVII_53731_54027
YGL235W,chrVII_53731_54027
MTO1,chrVII_55665_56829
YGL235W,chrVII_55665_56829
"ADE5,7",chrVII_55665_56829
SEC15,chrVII_58454_58807
SEC15,chrVII_58817_59154
SAP4,chrVII_66639_66824
SHE10,chrVII_66639_66824
SAP4,chrVII_66831_67841
SHE10,chrVII_66831_67841
VID30,chrVII_66831_67841
VID30,chrVII_69304_69681
OST5,chrVII_73251_73490
MTC3,chrVII_73251_73490
OST5,chrVII_74193_74951
MTC3,chrVII_74193_74951
VRG4,chrVII_74193_74951
VRG4,chrVII_76629_76982
SDT1,chrVII_79085_79334
COG1,chrVII_81240_81633
EDC1,chrVII_81240_81633
NIF3,chrVII_81240_81633
BOL2,chrVII_81240_81633
MDM34,chrVII_84337_84848
KIP3,chrVII_84337_84848
CLG1,chrVII_87082_87489
YPT32,chrVII_93531_93868
MIG2,chrVII_93531_93868
YPT32,chrVII_94607_95817
MIG2,chrVII_94607_95817
SIP2,chrVII_94607_95817
SIP2,chrVII_98250_98435
SPT16,chrVII_98250_98435
SPT16,chrVII_98728_98910
CHC1,chrVII_107648_108082
POX1,chrVII_107648_108082
KEX1,chrVII_114835_115152
ARO8,chrVII_114835_115152
KEX1,chrVII_115279_116319
ARO8,chrVII_115279_116319
MCM6,chrVII_122018_122754
EMP24,chrVII_122018_122754
YIP4,chrVII_122018_122754
MDS3,chrVII_122018_122754
EMP24,chrVII_123042_124790
YIP4,chrVII_123042_124790
MDS3,chrVII_123042_124790
DSD1,chrVII_129390_130183
GCN1,chrVII_129390_130183
GCN1,chrVII_130947_131547
YGL194C-A,chrVII_141857_142432
HOS2,chrVII_141857_142432
YGL193C,chrVII_141857_142432
IME4,chrVII_141857_142432
RME2,chrVII_144184_144976
YGL193C,chrVII_144184_144976
COX13,chrVII_144184_144976
RPS26A,chrVII_147808_148186
YGL188C-A,chrVII_147808_148186
CDC55,chrVII_147808_148186
RPS26A,chrVII_148977_149671
YGL188C-A,chrVII_148977_149671
COX4,chrVII_148977_149671
CDC55,chrVII_148977_149671
YGL188C-A,chrVII_150745_151004
COX4,chrVII_150745_151004
TPN1,chrVII_152954_153313
YGL185C,chrVII_152954_153313
YGL185C,chrVII_156205_156638
STR3,chrVII_156205_156638
MND1,chrVII_156205_156638
GTS1,chrVII_156205_156638
STR3,chrVII_157672_157828
MND1,chrVII_157672_157828
GTS1,chrVII_157672_157828
MND1,chrVII_158908_159860
ATG1,chrVII_158908_159860
TOS3,chrVII_165094_166919
MPT5,chrVII_165094_166919
MPT5,chrVII_167466_167803
YGL176C,chrVII_172824_172978
BUD13,chrVII_172824_172978
YGL176C,chrVII_174212_174371
SAE2,chrVII_174212_174371
BUD13,chrVII_174212_174371
SAE2,chrVII_175833_176022
ROK1,chrVII_180316_180955
XRN1,chrVII_180316_180955
NUP49,chrVII_180316_180955
SPO74,chrVII_185538_186203
SUA5,chrVII_185538_186203
HUR1,chrVII_185538_186203
PMR1,chrVII_190289_190652
CUP2,chrVII_190289_190652
PMR1,chrVII_190663_192012
CUP2,chrVII_190663_192012
RAD54,chrVII_196820_198130
SUT1,chrVII_196820_198130
YIP5,chrVII_200135_200526
AIM14,chrVII_200135_200526
RCK1,chrVII_205421_206893
ARI1,chrVII_208701_208972
AMS1,chrVII_208701_208972
AMS1,chrVII_210256_210414
LYS5,chrVII_216147_216300
PEX14,chrVII_216147_216300
NUT1,chrVII_216147_216300
LYS5,chrVII_217149_217575
PEX14,chrVII_217149_217575
NUT1,chrVII_217149_217575
INO80,chrVII_225608_226646
YGL149W,chrVII_225608_226646
ARO2,chrVII_225608_226646
RPL9A,chrVII_228474_228983
RRT6,chrVII_228474_228983
TIP20,chrVII_228474_228983
RPL9A,chrVII_229437_230240
RRT6,chrVII_229437_230240
TIP20,chrVII_229437_230240
ROG1,chrVII_234613_234939
ROG1,chrVII_235846_236191
MRF1,chrVII_235846_236191
GPI10,chrVII_238245_238412
HUL5,chrVII_238245_238412
YGL140C,chrVII_244907_245500
FLC3,chrVII_244907_245500
YGL138C,chrVII_249644_249976
SEC27,chrVII_249644_249976
MRM2,chrVII_253602_253863
RPL1B,chrVII_253602_253863
PCL10,chrVII_253602_253863
MRM2,chrVII_253896_254758
RPL1B,chrVII_253896_254758
PCL10,chrVII_253896_254758
MRM2,chrVII_255456_255677
RPL1B,chrVII_255456_255677
PCL10,chrVII_255456_255677
SNT2,chrVII_265984_266151
CEG1,chrVII_265984_266151
RSM23,chrVII_270976_272529
CWC23,chrVII_270976_272529
SOH1,chrVII_270976_272529
SCS3,chrVII_270976_272529
MET13,chrVII_270976_272529
SOH1,chrVII_272629_273310
MET13,chrVII_272629_273310
MON1,chrVII_277024_277654
RPS2,chrVII_277024_277654
NAB2,chrVII_280596_281025
GPG1,chrVII_280596_281025
NAB2,chrVII_281349_281557
GPG1,chrVII_281349_281557
YGL118C,chrVII_287134_287753
YGL117W,chrVII_287134_287753
YGL118C,chrVII_287870_288104
YGL117W,chrVII_287870_288104
CDC20,chrVII_287870_288104
YGL118C,chrVII_288113_288439
YGL117W,chrVII_288113_288439
CDC20,chrVII_288113_288439
YGL118C,chrVII_289462_289654
YGL117W,chrVII_289462_289654
CDC20,chrVII_289462_289654
SNF4,chrVII_291828_292011
YGL114W,chrVII_291828_292011
YGL114W,chrVII_293170_293340
CUE3,chrVII_303698_303861
YGL108C,chrVII_303698_303861
RMD9,chrVII_306246_306989
MLC1,chrVII_306246_306989
ARC1,chrVII_306246_306989
RMD9,chrVII_307262_307505
MLC1,chrVII_307262_307505
ARC1,chrVII_307262_307505
VPS73,chrVII_310283_310983
RPL28,chrVII_310283_310983
YGK1,chrVII_310283_310983
snR82,chrVII_316633_317389
USE1,chrVII_316633_317389
SRM1,chrVII_319654_320405
SRM1,chrVII_321589_321846
TOS8,chrVII_324887_325168
TOS8,chrVII_325536_326017
VPS45,chrVII_330674_331226
PAN2,chrVII_334689_335060
SPC105,chrVII_334689_335060
NUP145,chrVII_337650_337830
NBP35,chrVII_342632_343574
LIF1,chrVII_342632_343574
MF(ALPHA)2,chrVII_345655_347321
MMS2,chrVII_345655_347321
MAD1,chrVII_345655_347321
YGL088W,chrVII_345655_347321
snR10,chrVII_345655_347321
GUP1,chrVII_352207_353053
SCY1,chrVII_352207_353053
YGL082W,chrVII_355648_355842
YGL081W,chrVII_355648_355842
YGL082W,chrVII_355949_356138
YGL081W,chrVII_355949_356138
YGL081W,chrVII_358343_358888
MPC1,chrVII_358343_358888
KXD1,chrVII_358343_358888
HNM1,chrVII_364134_364414
snR39,chrVII_364134_364414
RPL7A,chrVII_366120_366591
snR39,chrVII_366120_366591
snR39B,chrVII_366120_366591
RPL7A,chrVII_366613_366885
snR39,chrVII_366613_366885
snR39B,chrVII_366613_366885
HSF1,chrVII_366613_366885
snR39B,chrVII_368188_368970
MPS2,chrVII_368188_368970
HSF1,chrVII_368188_368970
AFT1,chrVII_370847_371821
RPB9,chrVII_374952_375291
MNP1,chrVII_374952_375291
NPY1,chrVII_374952_375291
SGF73,chrVII_377292_377519
MRH4,chrVII_383282_383532
PUS2,chrVII_383282_383532
PYC1,chrVII_383282_383532
MRH4,chrVII_383926_385263
PUS2,chrVII_383926_385263
PYC1,chrVII_383926_385263
RAD6,chrVII_393621_394144
GEP7,chrVII_397801_398669
SDS23,chrVII_397801_398669
OLE1,chrVII_397801_398669
ERV14,chrVII_401397_401688
PRM8,chrVII_401397_401688
MST27,chrVII_401397_401688
TYW3,chrVII_405430_406180
RPT6,chrVII_412007_412534
RIM8,chrVII_412007_412534
ALG13,chrVII_412007_412534
RPT6,chrVII_412877_413885
RIM8,chrVII_412877_413885
RNA15,chrVII_417326_417515
DST1,chrVII_417326_417515
DPC13,chrVII_417326_417515
YGL041C-B,chrVII_420751_420992
HEM2,chrVII_420751_420992
YGL039W,chrVII_423121_423625
PNC1,chrVII_426978_427759
YGL036W,chrVII_426978_427759
OCH1,chrVII_426978_427759
PNC1,chrVII_427979_428688
YGL036W,chrVII_427979_428688
OCH1,chrVII_427979_428688
MIG1,chrVII_432884_434197
YGL034C,chrVII_432884_434197
HOP2,chrVII_432884_434197
AGA2,chrVII_437101_437331
RPL24A,chrVII_437101_437331
RPL30,chrVII_437101_437331
AGA2,chrVII_438455_439035
RPL24A,chrVII_438455_439035
RPL30,chrVII_438455_439035
CGR1,chrVII_438455_439035
CGR1,chrVII_440698_440963
SCW11,chrVII_443310_443844
PIB2,chrVII_451982_452472
STT3,chrVII_451982_452472
GET1,chrVII_457993_458478
CKB1,chrVII_457993_458478
ATE1,chrVII_457993_458478
KAP122,chrVII_459575_459904
GET1,chrVII_459575_459904
JAC1,chrVII_459575_459904
ATE1,chrVII_459575_459904
YGL015C,chrVII_465576_465752
PUF4,chrVII_465576_465752
PDR1,chrVII_472067_473280
ERG4,chrVII_472067_473280
SCL1,chrVII_475228_475693
MPO1,chrVII_475228_475693
LEU1,chrVII_478820_478968
PMA1,chrVII_483120_484881
YGL007C-A,chrVII_483120_484881
BRP1,chrVII_483120_484881
YGL006W-A,chrVII_483120_484881
PMC1,chrVII_483120_484881
YGL006W-A,chrVII_485249_485656
PMC1,chrVII_485249_485656
CDH1,chrVII_494215_494571
ERP6,chrVII_494215_494571
CDH1,chrVII_494578_494732
ERP6,chrVII_494578_494732
ERG26,chrVII_498187_498343
EFM5,chrVII_498187_498343
CUL3,chrVII_498187_498343
EFM5,chrVII_499867_500192
SWC4,chrVII_499867_500192
CUL3,chrVII_499867_500192
TFG2,chrVII_506850_507086
PRP18,chrVII_506850_507086
ECT1,chrVII_506850_507086
STF2,chrVII_508457_508988
SEC9,chrVII_511105_511574
NMA2,chrVII_511105_511574
MCY1,chrVII_511105_511574
MCY1,chrVII_513023_513216
SNU71,chrVII_513023_513216
MSB2,chrVII_515981_516736
EAT1,chrVII_521919_522105
YGR016W,chrVII_521919_522105
YGR017W,chrVII_521919_522105
EAT1,chrVII_522115_522290
YGR016W,chrVII_522115_522290
YGR017W,chrVII_522115_522290
YGR018C,chrVII_524842_525053
UGA1,chrVII_524842_525053
DPC29,chrVII_525531_526070
YGR018C,chrVII_525531_526070
UGA1,chrVII_525531_526070
VMA7,chrVII_528283_529166
DPC29,chrVII_528283_529166
MTL1,chrVII_528283_529166
THG1,chrVII_532694_532952
YGR025W,chrVII_532694_532952
YGR026W,chrVII_532694_532952
THG1,chrVII_533678_533983
YGR026W,chrVII_533678_533983
RPS25A,chrVII_533678_533983
RPS25A,chrVII_534751_535409
YGR027W-A,chrVII_534751_535409
YGR027W-B,chrVII_534751_535409
RPS25A,chrVII_535494_535982
YGR027W-A,chrVII_535494_535982
YGR027W-B,chrVII_535494_535982
ERV1,chrVII_541679_542287
MSP1,chrVII_541679_542287
ERV1,chrVII_544480_544927
snR46,chrVII_544480_544927
IMO32,chrVII_544480_544927
POP6,chrVII_546645_548032
IMO32,chrVII_546645_548032
NAG1,chrVII_546645_548032
GSC2,chrVII_546645_548032
POP6,chrVII_548147_548527
NAG1,chrVII_548147_548527
GSC2,chrVII_548147_548527
TIM21,chrVII_555166_555775
RPL26B,chrVII_555166_555775
YGR035W-A,chrVII_555166_555775
CAX4,chrVII_557645_558128
YGR035C,chrVII_557645_558128
YGR035W-A,chrVII_557645_558128
CAX4,chrVII_559138_559735
ACB1,chrVII_559138_559735
ORM1,chrVII_559138_559735
YGR035C,chrVII_559138_559735
CAX4,chrVII_559929_560753
ACB1,chrVII_559929_560753
ORM1,chrVII_559929_560753
ACB1,chrVII_561194_561974
ORM1,chrVII_561194_561974
YGR038C-B,chrVII_567340_568965
YGR038C-A,chrVII_567340_568965
YGR039W,chrVII_574347_575438
KSS1,chrVII_574347_575438
BUD9,chrVII_576429_577125
NQM1,chrVII_581558_582053
RME1,chrVII_583633_583790
YGR045C,chrVII_583633_583790
TAM41,chrVII_583633_583790
RME1,chrVII_584038_584849
YGR045C,chrVII_584038_584849
TAM41,chrVII_584038_584849
TFC4,chrVII_589578_589845
UFD1,chrVII_589578_589845
SCM4,chrVII_589578_589845
YGR050C,chrVII_591594_593333
FMP48,chrVII_591594_593333
SCM4,chrVII_591594_593333
MUP1,chrVII_598642_599664
RSC1,chrVII_598642_599664
RSC1,chrVII_600723_601745
snR48,chrVII_609247_610493
ERG25,chrVII_609247_610493
ADE6,chrVII_616044_616673
COX18,chrVII_616044_616673
ADE6,chrVII_617738_618148
COX18,chrVII_617738_618148
SPT4,chrVII_617738_618148
VHT1,chrVII_619952_620352
YGR067C,chrVII_624717_624864
YGR067C,chrVII_624870_626196
ART5,chrVII_624870_626196
ROM1,chrVII_624870_626196
PAC10,chrVII_640456_640990
TWF1,chrVII_640456_640990
PEX8,chrVII_640456_640990
YGR079W,chrVII_640456_640990
PAC10,chrVII_641930_642077
TWF1,chrVII_641930_642077
TOM20,chrVII_641930_642077
SLX9,chrVII_643852_644207
TOM20,chrVII_643852_644207
GCD2,chrVII_648167_648349
MRP13,chrVII_648167_648349
RPL11B,chrVII_648167_648349
MRP13,chrVII_649037_649519
RPL11B,chrVII_649037_649519
RPL11B,chrVII_650727_651746
PIL1,chrVII_650727_651746
PDC6,chrVII_653337_653548
CTT1,chrVII_653337_653548
PDC6,chrVII_654012_654701
CTT1,chrVII_654012_654701
NNF2,chrVII_656513_656759
UTP22,chrVII_660943_661242
UTP22,chrVII_661494_662191
DBF2,chrVII_667710_668283
DRN1,chrVII_670032_670378
VAS1,chrVII_670032_670378
VAS1,chrVII_671989_672308
RRP46,chrVII_676652_678890
TPC1,chrVII_676652_678890
ASK10,chrVII_676652_678890
ESP1,chrVII_687686_688105
TEL2,chrVII_687686_688105
MDR1,chrVII_689904_690236
PCP1,chrVII_693170_693444
NOP7,chrVII_693170_693444
GTF1,chrVII_695052_695403
NOP7,chrVII_695052_695403
SRB5,chrVII_699955_700168
VOA1,chrVII_699955_700168
VOA1,chrVII_700529_701177
VOA1,chrVII_701608_702050
CLB1,chrVII_701608_702050
CLB1,chrVII_702706_703469
CLB6,chrVII_706673_707236
YGR109W-A,chrVII_706673_707236
YGR109W-B,chrVII_706673_707236
CLD1,chrVII_712834_713066
CLD1,chrVII_713317_714075
YGR111W,chrVII_713317_714075
DAM1,chrVII_718397_719010
SPT6,chrVII_718397_719010
DAM1,chrVII_719512_719746
SPT6,chrVII_719512_719746
DAM1,chrVII_719829_720424
SPT6,chrVII_719829_720424
YGR117C,chrVII_726427_727024
RPS23A,chrVII_726427_727024
YGR117C,chrVII_727491_727710
RPS23A,chrVII_727491_727710
NUP57,chrVII_731172_731435
COG2,chrVII_731172_731435
YGR121W-A,chrVII_731172_731435
NUP57,chrVII_731578_732282
COG2,chrVII_731578_732282
MEP1,chrVII_731578_732282
YGR121W-A,chrVII_731578_732282
YGR122W,chrVII_731578_732282
COG2,chrVII_732461_733105
MEP1,chrVII_732461_733105
YGR121W-A,chrVII_732461_733105
YGR122W,chrVII_732461_733105
MEP1,chrVII_733250_734040
YGR121W-A,chrVII_733250_734040
YGR122W,chrVII_733250_734040
ASN2,chrVII_739037_740112
PPT1,chrVII_739037_740112
YGR125W,chrVII_741910_742246
YGR126W,chrVII_745194_745814
YGR127W,chrVII_745194_745814
UTP8,chrVII_750856_751012
SYF2,chrVII_750856_751012
UTP8,chrVII_751062_751342
SYF2,chrVII_751062_751342
YGR130C,chrVII_753920_754663
FHN1,chrVII_753920_754663
PHB1,chrVII_756587_757125
PEX4,chrVII_756587_757125
CAF130,chrVII_756587_757125
PHB1,chrVII_757454_757639
PEX4,chrVII_757454_757639
CAF130,chrVII_757454_757639
PRE9,chrVII_761045_761427
LSB1,chrVII_761045_761427
TPO2,chrVII_766022_767248
CBF2,chrVII_766022_767248
TPO2,chrVII_767265_767470
CBF2,chrVII_767265_767470
BTN2,chrVII_770407_770627
VPS62,chrVII_770407_770627
BTN2,chrVII_771825_772500
SKN1,chrVII_774353_774935
THI4,chrVII_779595_780249
ENP2,chrVII_779595_780249
THI4,chrVII_780551_780916
ENP2,chrVII_780551_780916
ECL1,chrVII_785248_786459
YGR146C-A,chrVII_785248_786459
NAT2,chrVII_785248_786459
RPL24B,chrVII_788166_789010
GPC1,chrVII_788166_789010
NAT2,chrVII_788166_789010
CCM1,chrVII_793121_793275
CCM1,chrVII_794454_794653
RSR1,chrVII_794454_794653
YGR153W,chrVII_794454_794653
RSR1,chrVII_795706_795951
YGR153W,chrVII_795706_795951
GTO1,chrVII_797956_798658
CYS4,chrVII_797956_798658
PTI1,chrVII_797956_798658
PTI1,chrVII_800238_800508
CHO2,chrVII_800238_800508
PTI1,chrVII_801415_802356
CHO2,chrVII_801415_802356
MTR3,chrVII_807966_808267
NSR1,chrVII_807966_808267
YGR161W-C,chrVII_807966_808267
NSR1,chrVII_808699_809143
RTS3,chrVII_808699_809143
YGR161W-C,chrVII_808699_809143
NSR1,chrVII_809236_811362
RTS3,chrVII_809236_811362
YGR161W-C,chrVII_809236_811362
YGR161W-A,chrVII_809236_811362
YGR161W-B,chrVII_809236_811362
YGR161C-D,chrVII_823481_824519
YGR161C-C,chrVII_823481_824519
TIF4631,chrVII_823481_824519
GTR2,chrVII_827384_827554
YGR164W,chrVII_827384_827554
MRPS35,chrVII_827384_827554
GTR2,chrVII_828427_829129
YGR164W,chrVII_828427_829129
MRPS35,chrVII_828427_829129
TRS65,chrVII_828427_829129
CLC1,chrVII_832272_832595
PEX35,chrVII_834576_834978
PUS6,chrVII_834576_834978
LSO2,chrVII_836797_837219
PUS6,chrVII_836797_837219
PSD2,chrVII_836797_837219
YIP1,chrVII_845472_846073
CBP4,chrVII_845472_846073
YGR174W-A,chrVII_845472_846073
CBP4,chrVII_848113_849151
ERG1,chrVII_848113_849151
ATF2,chrVII_850714_850871
ATF2,chrVII_851048_851445
OKP1,chrVII_856575_858284
RNR4,chrVII_856575_858284
TIM13,chrVII_856575_858284
TIM13,chrVII_858376_858638
QCR9,chrVII_858376_858638
QCR9,chrVII_859413_859904
UBR1,chrVII_865686_866565
TYS1,chrVII_865686_866565
TFG1,chrVII_865686_866565
UBR1,chrVII_867523_867964
TYS1,chrVII_867523_867964
TFG1,chrVII_867523_867964
HGH1,chrVII_871543_871949
BUB1,chrVII_876490_876659
CRH1,chrVII_878323_878950
HIP1,chrVII_878323_878950
CRH1,chrVII_879334_879620
HIP1,chrVII_879334_879620
TDH3,chrVII_882855_883262
TDH3,chrVII_883587_884710
FYV8,chrVII_892299_892690
FYV8,chrVII_893907_894880
SNG1,chrVII_893907_894880
YPP1,chrVII_893907_894880
PMT6,chrVII_897288_897671
YGR201C,chrVII_904834_906118
PCT1,chrVII_904834_906118
YCH1,chrVII_904834_906118
ADE3,chrVII_904834_906118
CIR1,chrVII_913367_913690
TRX2,chrVII_913367_913690
ZPR1,chrVII_913367_913690
TRX2,chrVII_914461_915450
YGR210C,chrVII_914461_915450
ZPR1,chrVII_914461_915450
SLI1,chrVII_914461_915450
RTA1,chrVII_919549_920732
RPS0A,chrVII_919549_920732
RSM27,chrVII_919549_920732
RSM27,chrVII_921984_922349
CRM1,chrVII_930583_930865
CRM1,chrVII_930909_931275
CRM1,chrVII_931441_931725
CRM1,chrVII_932046_932358
MRPL9,chrVII_936859_937308
TOS2,chrVII_939147_939562
snR7-L,chrVII_939147_939562
snR7-S,chrVII_939147_939562
PET54,chrVII_939147_939562
TOS2,chrVII_939741_940147
snR7-L,chrVII_939741_940147
snR7-S,chrVII_939741_940147
PET54,chrVII_939741_940147
HSV2,chrVII_942275_942793
AZR1,chrVII_942275_942793
NAS6,chrVII_951234_952226
SMI1,chrVII_951234_952226
BNS1,chrVII_951234_952226
PHB2,chrVII_953417_954050
NAS6,chrVII_953417_954050
PHO81,chrVII_958447_959906
YHB1,chrVII_958447_959906
MIC26,chrVII_962193_962584
SPG1,chrVII_962193_962584
MIC26,chrVII_962684_962845
SPG1,chrVII_962684_962845
YGR237C,chrVII_965847_966042
KEL2,chrVII_968572_969792
PEX21,chrVII_968572_969792
KEL2,chrVII_970324_970493
PEX21,chrVII_970324_970493
PFK1,chrVII_974224_974906
YGR240C-A,chrVII_974224_974906
PFK1,chrVII_974911_975124
YGR240C-A,chrVII_974911_975124
YGR240C-A,chrVII_976623_977491
YAP1802,chrVII_976623_977491
MPC3,chrVII_976623_977491
YAP1802,chrVII_977622_978516
MPC3,chrVII_977622_978516
LSC2,chrVII_977622_978516
LSC2,chrVII_979470_979743
SOL4,chrVII_986533_987934
MGA1,chrVII_986533_987934
RIE1,chrVII_993719_994462
NOP19,chrVII_993719_994462
PUP2,chrVII_999976_1001008
ENO1,chrVII_999976_1001008
ENO1,chrVII_1001918_1002140
GND2,chrVII_1002287_1002705
COQ6,chrVII_1004159_1004503
GND2,chrVII_1004159_1004503
MTM1,chrVII_1007407_1007782
RAD2,chrVII_1009776_1009963
RAD2,chrVII_1011133_1011674
TNA1,chrVII_1011133_1011674
RAD2,chrVII_1011744_1012535
TNA1,chrVII_1011744_1012535
MES1,chrVII_1021986_1022219
YGR266W,chrVII_1021986_1022219
MES1,chrVII_1022267_1022641
YGR266W,chrVII_1022267_1022641
FOL2,chrVII_1025759_1027458
HUA1,chrVII_1025759_1027458
YTA7,chrVII_1025759_1027458
SLH1,chrVII_1031591_1031900
TAF1,chrVII_1043058_1043507
RTT102,chrVII_1043058_1043507
RNH70,chrVII_1045557_1046115
CAB4,chrVII_1045557_1046115
CWC22,chrVII_1045557_1046115
SCW4,chrVII_1050171_1050915
PXR1,chrVII_1050171_1050915
YOR1,chrVII_1050171_1050915
SCW4,chrVII_1051876_1052967
PXR1,chrVII_1051876_1052967
YOR1,chrVII_1051876_1052967
BGL2,chrVII_1058830_1059225
YGR283C,chrVII_1058830_1059225
BGL2,chrVII_1060068_1060351
YGR283C,chrVII_1060068_1060351
YGR283C,chrVII_1061577_1062097
ERV29,chrVII_1061577_1062097
ERV29,chrVII_1063542_1063760
ZUO1,chrVII_1063542_1063760
ZUO1,chrVII_1065054_1065510
BIO2,chrVII_1065054_1065510
IMA1,chrVII_1069127_1069741
